week_end,geography,pathogen,demographics_type,demographics_values,percent_visits
2024-01-13,United States,COVID-19,Sex,Male,2.5
2024-01-13,United States,COVID-19,Sex,Invalid,0.3
2024-01-13,United States,COVID-19,Sex,Other,3.6
2024-01-13,United States,COVID-19,Sex,Female,2.8
2024-01-13,United States,COVID-19,Age Group,18-64 years,2.1
2024-01-13,United States,COVID-19,Age Group,65+ years,3.9
2024-01-13,United States,COVID-19,Age Group,5-17 years,1.3
2024-01-13,United States,COVID-19,Age Group,0-4 years,3.9
2024-01-13,United States,COVID-19,Race/Ethnicity,Hispanic,2.4
2024-01-13,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",2.4
2024-01-13,United States,COVID-19,Race/Ethnicity,"White, NH",2.8
2024-01-13,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",3.1
2024-01-13,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",2.5
2024-01-13,United States,COVID-19,Race/Ethnicity,"Black, NH",2.5
2022-10-08,United States,COVID-19,Sex,Male,1.6
2022-10-08,United States,COVID-19,Sex,Invalid,0
2022-10-08,United States,COVID-19,Sex,Other,0
2022-10-08,United States,COVID-19,Sex,Female,1.7
2022-10-08,United States,COVID-19,Age Group,18-64 years,1.4
2022-10-08,United States,COVID-19,Age Group,65+ years,2.9
2022-10-08,United States,COVID-19,Age Group,5-17 years,0.7
2022-10-08,United States,COVID-19,Age Group,0-4 years,1.4
2022-10-08,United States,COVID-19,Race/Ethnicity,Hispanic,1.2
2022-10-08,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.5
2022-10-08,United States,COVID-19,Race/Ethnicity,"White, NH",2.1
2022-10-08,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.1
2022-10-08,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.6
2022-10-08,United States,COVID-19,Race/Ethnicity,"Black, NH",1.2
2024-06-08,United States,COVID-19,Sex,Male,0.5
2024-06-08,United States,COVID-19,Sex,Invalid,0
2024-06-08,United States,COVID-19,Sex,Other,0
2024-06-08,United States,COVID-19,Sex,Female,0.6
2024-06-08,United States,COVID-19,Age Group,18-64 years,0.5
2024-06-08,United States,COVID-19,Age Group,65+ years,0.9
2024-06-08,United States,COVID-19,Age Group,5-17 years,0.2
2024-06-08,United States,COVID-19,Age Group,0-4 years,0.8
2024-06-08,United States,COVID-19,Race/Ethnicity,Hispanic,0.7
2024-06-08,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",0.6
2024-06-08,United States,COVID-19,Race/Ethnicity,"White, NH",0.5
2024-06-08,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1.4
2024-06-08,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",0.6
2024-06-08,United States,COVID-19,Race/Ethnicity,"Black, NH",0.5
2023-09-30,United States,COVID-19,Sex,Male,1.6
2023-09-30,United States,COVID-19,Sex,Invalid,0.1
2023-09-30,United States,COVID-19,Sex,Other,0
2023-09-30,United States,COVID-19,Sex,Female,1.8
2023-09-30,United States,COVID-19,Age Group,18-64 years,1.4
2023-09-30,United States,COVID-19,Age Group,65+ years,2.8
2023-09-30,United States,COVID-19,Age Group,5-17 years,0.8
2023-09-30,United States,COVID-19,Age Group,0-4 years,2.1
2023-09-30,United States,COVID-19,Race/Ethnicity,Hispanic,1.5
2023-09-30,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.5
2023-09-30,United States,COVID-19,Race/Ethnicity,"White, NH",1.9
2023-09-30,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.2
2023-09-30,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.9
2023-09-30,United States,COVID-19,Race/Ethnicity,"Black, NH",1.4
2022-12-24,United States,COVID-19,Sex,Male,3.2
2022-12-24,United States,COVID-19,Sex,Invalid,0.1
2022-12-24,United States,COVID-19,Sex,Other,5.6
2022-12-24,United States,COVID-19,Sex,Female,3.4
2022-12-24,United States,COVID-19,Age Group,18-64 years,2.8
2022-12-24,United States,COVID-19,Age Group,65+ years,5.1
2022-12-24,United States,COVID-19,Age Group,5-17 years,1.5
2022-12-24,United States,COVID-19,Age Group,0-4 years,3.4
2022-12-24,United States,COVID-19,Race/Ethnicity,Hispanic,3
2022-12-24,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",3.1
2022-12-24,United States,COVID-19,Race/Ethnicity,"White, NH",3.5
2022-12-24,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",3.9
2022-12-24,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",2.7
2022-12-24,United States,COVID-19,Race/Ethnicity,"Black, NH",3.1
2023-02-11,United States,COVID-19,Sex,Male,1.9
2023-02-11,United States,COVID-19,Sex,Invalid,0.1
2023-02-11,United States,COVID-19,Sex,Other,0
2023-02-11,United States,COVID-19,Sex,Female,2
2023-02-11,United States,COVID-19,Age Group,18-64 years,1.7
2023-02-11,United States,COVID-19,Age Group,65+ years,3
2023-02-11,United States,COVID-19,Age Group,5-17 years,1.1
2023-02-11,United States,COVID-19,Age Group,0-4 years,2.4
2023-02-11,United States,COVID-19,Race/Ethnicity,Hispanic,1.8
2023-02-11,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.6
2023-02-11,United States,COVID-19,Race/Ethnicity,"White, NH",2.1
2023-02-11,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.2
2023-02-11,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.9
2023-02-11,United States,COVID-19,Race/Ethnicity,"Black, NH",1.9
2024-03-23,United States,COVID-19,Sex,Male,0.6
2024-03-23,United States,COVID-19,Sex,Invalid,0
2024-03-23,United States,COVID-19,Sex,Other,0
2024-03-23,United States,COVID-19,Sex,Female,0.7
2024-03-23,United States,COVID-19,Age Group,18-64 years,0.5
2024-03-23,United States,COVID-19,Age Group,65+ years,1.1
2024-03-23,United States,COVID-19,Age Group,5-17 years,0.3
2024-03-23,United States,COVID-19,Age Group,0-4 years,1
2024-03-23,United States,COVID-19,Race/Ethnicity,Hispanic,0.6
2024-03-23,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",0.5
2024-03-23,United States,COVID-19,Race/Ethnicity,"White, NH",0.7
2024-03-23,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",0.7
2024-03-23,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",0.6
2024-03-23,United States,COVID-19,Race/Ethnicity,"Black, NH",0.6
2024-07-13,United States,COVID-19,Sex,Male,1.5
2024-07-13,United States,COVID-19,Sex,Invalid,0
2024-07-13,United States,COVID-19,Sex,Other,0
2024-07-13,United States,COVID-19,Sex,Female,1.8
2024-07-13,United States,COVID-19,Age Group,18-64 years,1.3
2024-07-13,United States,COVID-19,Age Group,65+ years,2.3
2024-07-13,United States,COVID-19,Age Group,5-17 years,0.8
2024-07-13,United States,COVID-19,Age Group,0-4 years,3.5
2024-07-13,United States,COVID-19,Race/Ethnicity,Hispanic,2.3
2024-07-13,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.6
2024-07-13,United States,COVID-19,Race/Ethnicity,"White, NH",1.4
2024-07-13,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.5
2024-07-13,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.5
2024-07-13,United States,COVID-19,Race/Ethnicity,"Black, NH",1.8
2023-02-04,United States,COVID-19,Sex,Male,2
2023-02-04,United States,COVID-19,Sex,Invalid,0.1
2023-02-04,United States,COVID-19,Sex,Other,0
2023-02-04,United States,COVID-19,Sex,Female,2.1
2023-02-04,United States,COVID-19,Age Group,18-64 years,1.7
2023-02-04,United States,COVID-19,Age Group,65+ years,3
2023-02-04,United States,COVID-19,Age Group,5-17 years,1.3
2023-02-04,United States,COVID-19,Age Group,0-4 years,2.8
2023-02-04,United States,COVID-19,Race/Ethnicity,Hispanic,2
2023-02-04,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.8
2023-02-04,United States,COVID-19,Race/Ethnicity,"White, NH",2.1
2023-02-04,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.4
2023-02-04,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",2
2023-02-04,United States,COVID-19,Race/Ethnicity,"Black, NH",2.1
2022-12-03,United States,COVID-19,Sex,Male,2.5
2022-12-03,United States,COVID-19,Sex,Invalid,0.1
2022-12-03,United States,COVID-19,Sex,Other,0
2022-12-03,United States,COVID-19,Sex,Female,2.7
2022-12-03,United States,COVID-19,Age Group,18-64 years,2.3
2022-12-03,United States,COVID-19,Age Group,65+ years,4.2
2022-12-03,United States,COVID-19,Age Group,5-17 years,1
2022-12-03,United States,COVID-19,Age Group,0-4 years,2.5
2022-12-03,United States,COVID-19,Race/Ethnicity,Hispanic,2.5
2022-12-03,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",2.5
2022-12-03,United States,COVID-19,Race/Ethnicity,"White, NH",2.8
2022-12-03,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",3.3
2022-12-03,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",3
2022-12-03,United States,COVID-19,Race/Ethnicity,"Black, NH",2.2
2023-06-03,United States,COVID-19,Sex,Male,0.5
2023-06-03,United States,COVID-19,Sex,Invalid,0
2023-06-03,United States,COVID-19,Sex,Other,3.6
2023-06-03,United States,COVID-19,Sex,Female,0.6
2023-06-03,United States,COVID-19,Age Group,18-64 years,0.4
2023-06-03,United States,COVID-19,Age Group,65+ years,1
2023-06-03,United States,COVID-19,Age Group,5-17 years,0.2
2023-06-03,United States,COVID-19,Age Group,0-4 years,0.6
2023-06-03,United States,COVID-19,Race/Ethnicity,Hispanic,0.6
2023-06-03,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",0.5
2023-06-03,United States,COVID-19,Race/Ethnicity,"White, NH",0.6
2023-06-03,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1
2023-06-03,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",0.5
2023-06-03,United States,COVID-19,Race/Ethnicity,"Black, NH",0.5
2023-08-19,United States,COVID-19,Sex,Male,1.8
2023-08-19,United States,COVID-19,Sex,Invalid,0.1
2023-08-19,United States,COVID-19,Sex,Other,0
2023-08-19,United States,COVID-19,Sex,Female,2.1
2023-08-19,United States,COVID-19,Age Group,18-64 years,1.6
2023-08-19,United States,COVID-19,Age Group,65+ years,2.5
2023-08-19,United States,COVID-19,Age Group,5-17 years,2
2023-08-19,United States,COVID-19,Age Group,0-4 years,3.6
2023-08-19,United States,COVID-19,Race/Ethnicity,Hispanic,2.3
2023-08-19,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.7
2023-08-19,United States,COVID-19,Race/Ethnicity,"White, NH",1.8
2023-08-19,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.4
2023-08-19,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.7
2023-08-19,United States,COVID-19,Race/Ethnicity,"Black, NH",2.3
2023-01-14,United States,COVID-19,Sex,Male,2.5
2023-01-14,United States,COVID-19,Sex,Invalid,0.2
2023-01-14,United States,COVID-19,Sex,Other,0
2023-01-14,United States,COVID-19,Sex,Female,2.7
2023-01-14,United States,COVID-19,Age Group,18-64 years,2.1
2023-01-14,United States,COVID-19,Age Group,65+ years,4
2023-01-14,United States,COVID-19,Age Group,5-17 years,1.3
2023-01-14,United States,COVID-19,Age Group,0-4 years,3.4
2023-01-14,United States,COVID-19,Race/Ethnicity,Hispanic,2.5
2023-01-14,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",2.3
2023-01-14,United States,COVID-19,Race/Ethnicity,"White, NH",2.6
2023-01-14,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",3.3
2023-01-14,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",2.2
2023-01-14,United States,COVID-19,Race/Ethnicity,"Black, NH",2.6
2023-04-08,United States,COVID-19,Sex,Male,0.9
2023-04-08,United States,COVID-19,Sex,Invalid,0
2023-04-08,United States,COVID-19,Sex,Other,0
2023-04-08,United States,COVID-19,Sex,Female,1
2023-04-08,United States,COVID-19,Age Group,18-64 years,0.8
2023-04-08,United States,COVID-19,Age Group,65+ years,1.8
2023-04-08,United States,COVID-19,Age Group,5-17 years,0.4
2023-04-08,United States,COVID-19,Age Group,0-4 years,1.2
2023-04-08,United States,COVID-19,Race/Ethnicity,Hispanic,0.9
2023-04-08,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",0.8
2023-04-08,United States,COVID-19,Race/Ethnicity,"White, NH",1.1
2023-04-08,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1.6
2023-04-08,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.4
2023-04-08,United States,COVID-19,Race/Ethnicity,"Black, NH",0.8
2023-04-15,United States,COVID-19,Sex,Male,0.9
2023-04-15,United States,COVID-19,Sex,Invalid,0
2023-04-15,United States,COVID-19,Sex,Other,0
2023-04-15,United States,COVID-19,Sex,Female,0.9
2023-04-15,United States,COVID-19,Age Group,18-64 years,0.7
2023-04-15,United States,COVID-19,Age Group,65+ years,1.6
2023-04-15,United States,COVID-19,Age Group,5-17 years,0.4
2023-04-15,United States,COVID-19,Age Group,0-4 years,1.1
2023-04-15,United States,COVID-19,Race/Ethnicity,Hispanic,0.9
2023-04-15,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",0.8
2023-04-15,United States,COVID-19,Race/Ethnicity,"White, NH",1
2023-04-15,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1.4
2023-04-15,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.4
2023-04-15,United States,COVID-19,Race/Ethnicity,"Black, NH",0.7
2023-12-30,United States,COVID-19,Sex,Male,3.2
2023-12-30,United States,COVID-19,Sex,Invalid,0.1
2023-12-30,United States,COVID-19,Sex,Other,5.6
2023-12-30,United States,COVID-19,Sex,Female,3.6
2023-12-30,United States,COVID-19,Age Group,18-64 years,2.8
2023-12-30,United States,COVID-19,Age Group,65+ years,5.5
2023-12-30,United States,COVID-19,Age Group,5-17 years,1.4
2023-12-30,United States,COVID-19,Age Group,0-4 years,4
2023-12-30,United States,COVID-19,Race/Ethnicity,Hispanic,2.8
2023-12-30,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",2.9
2023-12-30,United States,COVID-19,Race/Ethnicity,"White, NH",3.9
2023-12-30,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",3.7
2023-12-30,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",2.8
2023-12-30,United States,COVID-19,Race/Ethnicity,"Black, NH",2.9
2023-08-05,United States,COVID-19,Sex,Male,1.2
2023-08-05,United States,COVID-19,Sex,Invalid,0
2023-08-05,United States,COVID-19,Sex,Other,0
2023-08-05,United States,COVID-19,Sex,Female,1.4
2023-08-05,United States,COVID-19,Age Group,18-64 years,1.1
2023-08-05,United States,COVID-19,Age Group,65+ years,1.8
2023-08-05,United States,COVID-19,Age Group,5-17 years,0.7
2023-08-05,United States,COVID-19,Age Group,0-4 years,2.4
2023-08-05,United States,COVID-19,Race/Ethnicity,Hispanic,1.6
2023-08-05,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.2
2023-08-05,United States,COVID-19,Race/Ethnicity,"White, NH",1.1
2023-08-05,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1.8
2023-08-05,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.2
2023-08-05,United States,COVID-19,Race/Ethnicity,"Black, NH",1.5
2023-05-06,United States,COVID-19,Sex,Male,0.6
2023-05-06,United States,COVID-19,Sex,Invalid,0.1
2023-05-06,United States,COVID-19,Sex,Other,3.7
2023-05-06,United States,COVID-19,Sex,Female,0.7
2023-05-06,United States,COVID-19,Age Group,18-64 years,0.5
2023-05-06,United States,COVID-19,Age Group,65+ years,1.2
2023-05-06,United States,COVID-19,Age Group,5-17 years,0.3
2023-05-06,United States,COVID-19,Age Group,0-4 years,0.8
2023-05-06,United States,COVID-19,Race/Ethnicity,Hispanic,0.7
2023-05-06,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",0.5
2023-05-06,United States,COVID-19,Race/Ethnicity,"White, NH",0.7
2023-05-06,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1.1
2023-05-06,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",0.9
2023-05-06,United States,COVID-19,Race/Ethnicity,"Black, NH",0.5
2024-02-24,United States,COVID-19,Sex,Male,1.5
2024-02-24,United States,COVID-19,Sex,Invalid,0.1
2024-02-24,United States,COVID-19,Sex,Other,0
2024-02-24,United States,COVID-19,Sex,Female,1.7
2024-02-24,United States,COVID-19,Age Group,18-64 years,1.3
2024-02-24,United States,COVID-19,Age Group,65+ years,2.3
2024-02-24,United States,COVID-19,Age Group,5-17 years,0.9
2024-02-24,United States,COVID-19,Age Group,0-4 years,2.5
2024-02-24,United States,COVID-19,Race/Ethnicity,Hispanic,1.4
2024-02-24,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.3
2024-02-24,United States,COVID-19,Race/Ethnicity,"White, NH",1.6
2024-02-24,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1.6
2024-02-24,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.4
2024-02-24,United States,COVID-19,Race/Ethnicity,"Black, NH",1.7
2022-11-12,United States,COVID-19,Sex,Male,1.6
2022-11-12,United States,COVID-19,Sex,Invalid,0.1
2022-11-12,United States,COVID-19,Sex,Other,9.5
2022-11-12,United States,COVID-19,Sex,Female,1.8
2022-11-12,United States,COVID-19,Age Group,18-64 years,1.5
2022-11-12,United States,COVID-19,Age Group,65+ years,3
2022-11-12,United States,COVID-19,Age Group,5-17 years,0.7
2022-11-12,United States,COVID-19,Age Group,0-4 years,1.4
2022-11-12,United States,COVID-19,Race/Ethnicity,Hispanic,1.5
2022-11-12,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.5
2022-11-12,United States,COVID-19,Race/Ethnicity,"White, NH",1.9
2022-11-12,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.2
2022-11-12,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",2.2
2022-11-12,United States,COVID-19,Race/Ethnicity,"Black, NH",1.3
2024-03-02,United States,COVID-19,Sex,Male,1.2
2024-03-02,United States,COVID-19,Sex,Invalid,0.1
2024-03-02,United States,COVID-19,Sex,Other,0
2024-03-02,United States,COVID-19,Sex,Female,1.4
2024-03-02,United States,COVID-19,Age Group,18-64 years,1.1
2024-03-02,United States,COVID-19,Age Group,65+ years,2
2024-03-02,United States,COVID-19,Age Group,5-17 years,0.7
2024-03-02,United States,COVID-19,Age Group,0-4 years,1.9
2024-03-02,United States,COVID-19,Race/Ethnicity,Hispanic,1.1
2024-03-02,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1
2024-03-02,United States,COVID-19,Race/Ethnicity,"White, NH",1.4
2024-03-02,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1.4
2024-03-02,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.3
2024-03-02,United States,COVID-19,Race/Ethnicity,"Black, NH",1.3
2023-09-02,United States,COVID-19,Sex,Male,2.3
2023-09-02,United States,COVID-19,Sex,Invalid,0.1
2023-09-02,United States,COVID-19,Sex,Other,0
2023-09-02,United States,COVID-19,Sex,Female,2.7
2023-09-02,United States,COVID-19,Age Group,18-64 years,2.1
2023-09-02,United States,COVID-19,Age Group,65+ years,3
2023-09-02,United States,COVID-19,Age Group,5-17 years,2.5
2023-09-02,United States,COVID-19,Age Group,0-4 years,3.9
2023-09-02,United States,COVID-19,Race/Ethnicity,Hispanic,2.9
2023-09-02,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",2.2
2023-09-02,United States,COVID-19,Race/Ethnicity,"White, NH",2.3
2023-09-02,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.8
2023-09-02,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",2.1
2023-09-02,United States,COVID-19,Race/Ethnicity,"Black, NH",2.8
2023-06-10,United States,COVID-19,Sex,Male,0.5
2023-06-10,United States,COVID-19,Sex,Invalid,0
2023-06-10,United States,COVID-19,Sex,Other,0
2023-06-10,United States,COVID-19,Sex,Female,0.5
2023-06-10,United States,COVID-19,Age Group,18-64 years,0.4
2023-06-10,United States,COVID-19,Age Group,65+ years,0.8
2023-06-10,United States,COVID-19,Age Group,5-17 years,0.2
2023-06-10,United States,COVID-19,Age Group,0-4 years,0.6
2023-06-10,United States,COVID-19,Race/Ethnicity,Hispanic,0.5
2023-06-10,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",0.5
2023-06-10,United States,COVID-19,Race/Ethnicity,"White, NH",0.5
2023-06-10,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",1
2023-06-10,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",0.5
2023-06-10,United States,COVID-19,Race/Ethnicity,"Black, NH",0.4
2023-09-23,United States,COVID-19,Sex,Male,1.8
2023-09-23,United States,COVID-19,Sex,Invalid,0.1
2023-09-23,United States,COVID-19,Sex,Other,0
2023-09-23,United States,COVID-19,Sex,Female,2
2023-09-23,United States,COVID-19,Age Group,18-64 years,1.6
2023-09-23,United States,COVID-19,Age Group,65+ years,3
2023-09-23,United States,COVID-19,Age Group,5-17 years,1
2023-09-23,United States,COVID-19,Age Group,0-4 years,2.5
2023-09-23,United States,COVID-19,Race/Ethnicity,Hispanic,1.8
2023-09-23,United States,COVID-19,Race/Ethnicity,"Multiple/Other, NH",1.7
2023-09-23,United States,COVID-19,Race/Ethnicity,"White, NH",2
2023-09-23,United States,COVID-19,Race/Ethnicity,"Asian/NHOPI, NH",2.5
2023-09-23,United States,COVID-19,Race/Ethnicity,"AI/AN, NH",1.9
2023-09-23,United States,COVID-19,Race/Ethnicity,"Black, NH",1.7
2024-07-20,United States,COVID-19,Sex,Male,1.8
2024-07-20,United States,COVID-19,Sex,Invalid,2.8
2024-07-20,United States,COVID-19,Sex,Other,0
2024-07-20,United States,COVID-19,Sex,Female,2.1
2024-07-20,United States,COVID-19,Age Group,18-64 years,1.6
2024-07-20,United States,COVID-19,Age Group,65+ years,2.7
